mixture_ID,mixture_ref_1,mixture_ref2_1
40ja0109-0_01go030w-0,train/40j/40jc020s-0.wav,train/01g/01ga010x-0.wav
01xo0304-2_01bo030o-2,train/01x/01xo030h-4.wav,train/01b/01bo030s-0.wav
20ro0106-4_013o0312-0,train/20r/20ro010m-2.wav,train/013/013o030q-4.wav
20ia010e-0_01lo030z-8,train/20i/20io010j-2.wav,train/01l/01lc020v-0.wav
406c020i-0_40ho0314-0,train/406/406c020u-0.wav,train/40h/40hc020i-0.wav
01rc021f-4_01sc0216-0,train/01r/01rc020h-2.wav,train/01s/01so0315-4.wav
20ro0102-4_40jo0308-2,train/20r/20ro010m-2.wav,train/40j/40jc0211-2.wav
20ka0109-4_40oo030v-2,train/20k/20kc0107-2.wav,train/40o/40oo031c-0.wav
018o0305-0_20ua0107-2,train/018/018c020x-0.wav,train/20u/20ua010n-2.wav
01uo030c-0_02da010j-0,train/01u/01uc020d-0.wav,train/02d/02dc0213-2.wav
01mo0309-2_01yc020h-10,train/01m/01mo030d-0.wav,train/01y/01yo030s-4.wav
02co030s-0_01uc020h-6,train/02c/02co031c-0.wav,train/01u/01uo030w-8.wav
012o030a-6_01yo030k-4,train/012/012o030u-2.wav,train/01y/01yc0204-6.wav
01so0312-8_011o0311-6,train/01s/01so031a-0.wav,train/011/011o031e-2.wav
01uo0310-2_40co031d-0,train/01u/01uc020n-6.wav,train/40c/40co031f-0.wav
40bo0302-8_209a0102-0,train/40b/40bc020k-0.wav,train/209/209o010n-2.wav
027a010d-0_01ia010j-0,train/027/027o0301-2.wav,train/01i/01io030e-2.wav
01oa010e-0_40na010k-0,train/01o/01oa010g-2.wav,train/40n/40nc020l-0.wav
01ao0308-2_01co031a-2,train/01a/01ac0214-4.wav,train/01c/01cc0204-2.wav
20po010g-2_40co030y-0,train/20p/20pc010b-0.wav,train/40c/40ca010s-0.wav
01ea010q-0_404o0319-0,train/01e/01eo030p-0.wav,train/404/404a0108-0.wav
20rc0103-0_40lc020e-0,train/20r/20rc0105-4.wav,train/40l/40la010q-4.wav
209c010q-0_013o0319-2,train/209/209a0104-0.wav,train/013/013o030v-0.wav
01wo0306-4_01ic020y-0,train/01w/01wo030e-2.wav,train/01i/01ic020u-0.wav
01do0309-8_01no0305-6,train/01d/01do0308-0.wav,train/01n/01nc020p-4.wav
01ro030q-6_020a010b-0,train/01r/01rc0209-2.wav,train/020/020o0319-6.wav
20do010q-0_01wa0108-0,train/20d/20do0102-0.wav,train/01w/01wo0313-6.wav
20ua010n-0_012o030y-0,train/20u/20ua0108-0.wav,train/012/012o0304-4.wav
01cc0215-0_403o030t-6,train/01c/01ca0112-2.wav,train/403/403c020l-4.wav
20la010n-2_40ma0104-0,train/20l/20la010t-0.wav,train/40m/40mc020o-0.wav
01oc020v-0_01yc021e-0,train/01o/01oc020f-0.wav,train/01y/01yo030l-8.wav
409a0114-0_20co010p-0,train/409/409c020j-0.wav,train/20c/20cc0102-2.wav
40lo0312-0_01yc020r-0,train/40l/40lc021a-4.wav,train/01y/01yc0217-0.wav
01go030h-4_01mo0317-2,train/01g/01go030q-0.wav,train/01m/01mo030z-2.wav
01uc020d-2_01bc020n-0,train/01u/01uc020v-4.wav,train/01b/01bc020v-0.wav
20io010g-6_20ro010k-2,train/20i/20ia010t-0.wav,train/20r/20rc010f-2.wav
40bc021c-4_40jc0211-2,train/40b/40bo030y-6.wav,train/40j/40jo0309-0.wav
01ao030j-0_409o030c-4,train/01a/01ao030n-2.wav,train/409/409o030m-2.wav
027a010f-0_01ba0112-2,train/027/027c021a-0.wav,train/01b/01bc0219-0.wav
01fo031b-2_01ma010o-0,train/01f/01fo0310-2.wav,train/01m/01mo0313-2.wav
20do010l-2_01na010v-0,train/20d/20dc010i-2.wav,train/01n/01no0304-12.wav
01lo030e-6_01go0305-0,train/01l/01lo0312-6.wav,train/01g/01gc020f-0.wav
401o0316-10_01vo030k-2,train/401/401c020c-0.wav,train/01v/01va010t-0.wav
01va010c-0_401c0214-2,train/01v/01vo0301-10.wav,train/401/401c0208-10.wav
028o030x-4_20so0108-0,train/028/028o030r-0.wav,train/20s/20sc0109-2.wav
20uo010r-4_20ba010g-0,train/20u/20ua0108-0.wav,train/20b/20bo010g-4.wav
028c0203-2_40fa010c-0,train/028/028c020o-0.wav,train/40f/40fc020u-4.wav
207a0112-0_01ra0105-2,train/207/207a010o-2.wav,train/01r/01rc020r-2.wav
011o0305-6_025o030t-0,train/011/011o030h-10.wav,train/025/025c0201-14.wav
20uc0108-2_01kc0206-2,train/20u/20uo0102-6.wav,train/01k/01ko030k-4.wav
017a010a-0_01lc0209-0,train/017/017a0101-0.wav,train/01l/01lo0314-4.wav
20so010h-4_029o030t-0,train/20s/20sc010r-0.wav,train/029/029a0108-2.wav
02ao030y-2_02bo031f-2,train/02a/02aa010q-0.wav,train/02b/02bc021e-2.wav
40no0316-4_029c021g-0,train/40n/40no030p-8.wav,train/029/029o0316-2.wav
01wc020v-0_01ka010z-0,train/01w/01wa010w-0.wav,train/01k/01ko0319-2.wav
20mo010q-2_20va010i-0,train/20m/20ma0105-0.wav,train/20v/20va010b-0.wav
01tc0205-4_20no010a-8,train/01t/01ta010k-0.wav,train/20n/20na010b-0.wav
01dc0211-0_40jc0209-0,train/01d/01dc020q-0.wav,train/40j/40ja010u-2.wav
01oc020m-2_40kc0207-2,train/01o/01oc0206-0.wav,train/40k/40kc0212-0.wav
40ac020j-0_409a010u-0,train/40a/40ac020u-0.wav,train/409/409a0102-0.wav
014o0305-4_20ha0107-0,train/014/014o030z-2.wav,train/20h/20ha010x-2.wav
023o0318-4_014o0312-6,train/023/023o0304-0.wav,train/014/014c020q-2.wav
01ua0103-2_012o0306-2,train/01u/01uo030t-0.wav,train/012/012o030m-0.wav
025o0318-6_20ac010i-4,train/025/025c0217-4.wav,train/20a/20aa010x-0.wav
025o030h-0_019c0217-2,train/025/025o030z-6.wav,train/019/019a010i-0.wav
01kc020n-0_01la010x-2,train/01k/01ko030e-4.wav,train/01l/01lo030v-4.wav
40mo0307-4_20vo0105-2,train/40m/40mo030w-0.wav,train/20v/20vo010e-2.wav
01na010n-2_40fc020l-4,train/01n/01nc020r-2.wav,train/40f/40fo0302-4.wav
405a0102-0_01do031c-0,train/405/405c0201-2.wav,train/01d/01do030s-2.wav
017c0217-0_20ho0106-0,train/017/017a010c-0.wav,train/20h/20hc0108-4.wav
01fa010a-0_401o0308-2,train/01f/01fo0313-8.wav,train/401/401o0301-6.wav
40oc020t-0_01do0313-2,train/40o/40oa010g-0.wav,train/01d/01dc020a-2.wav
01bo030q-4_01tc020p-0,train/01b/01bo0302-2.wav,train/01t/01tc0212-4.wav
012a010u-0_02ba0105-0,train/012/012c0208-2.wav,train/02b/02bc020w-2.wav
02ec020b-4_20no0103-0,train/02e/02ea010c-0.wav,train/20n/20no0104-4.wav
40ho030i-2_40aa010t-0,train/40h/40ho030y-4.wav,train/40a/40ac020b-0.wav
01ec020i-0_017c020z-0,train/01e/01ec0201-0.wav,train/017/017c0213-0.wav
01yc020f-2_01nc020p-6,train/01y/01ya010q-0.wav,train/01n/01na0105-0.wav
01ra0107-0_20uo010n-0,train/01r/01rc0210-2.wav,train/20u/20uo010r-0.wav
01ec0214-0_01ja010m-0,train/01e/01eo031e-6.wav,train/01j/01jo0307-0.wav
40ao0306-0_01ta010d-4,train/40a/40ao0318-0.wav,train/01t/01tc020c-4.wav
022o030g-2_40jc0203-2,train/022/022o030v-2.wav,train/40j/40jo031f-0.wav
40jo030r-2_206o0104-4,train/40j/40jo030w-0.wav,train/206/206o010e-0.wav
40oo030h-0_02ao0315-0,train/40o/40oc021c-0.wav,train/02a/02aa010q-0.wav
011o0302-4_20la0114-2,train/011/011a010m-2.wav,train/20l/20lo0108-6.wav
01bo030y-4_019o030v-0,train/01b/01bo031a-0.wav,train/019/019c021f-0.wav
02dc021e-2_023o030z-2,train/02d/02dc0213-2.wav,train/023/023o030u-4.wav
20go0103-2_012c020k-0,train/20g/20go010g-8.wav,train/012/012c020t-0.wav
02bo0318-0_021o0315-4,train/02b/02bo0307-2.wav,train/021/021c020v-2.wav
208o0102-2_409c021d-2,train/208/208a010m-0.wav,train/409/409o030n-0.wav
01co030v-2_20kc010e-4,train/01c/01co030y-6.wav,train/20k/20ka010m-6.wav
02bc020p-0_011o031e-8,train/02b/02bo0319-10.wav,train/011/011c0203-4.wav
40go0312-0_409o030h-8,train/40g/40go0304-6.wav,train/409/409c0215-4.wav
40ia0102-0_40jc020c-0,train/40i/40io0314-4.wav,train/40j/40jo030s-2.wav
02dc0203-4_404c020b-0,train/02d/02do031a-2.wav,train/404/404o030q-2.wav
018c0215-0_20kc0102-6,train/018/018o0306-4.wav,train/20k/20kc010c-2.wav
02ec0210-0_01no0303-0,train/02e/02ec0210-4.wav,train/01n/01no0304-10.wav
205a0101-2_019a010g-0,train/205/205o010k-0.wav,train/019/019o0301-0.wav
20ka010n-0_01wo0310-8,train/20k/20kc010g-0.wav,train/01w/01wc020k-4.wav
20ca010f-0_02eo030t-0,train/20c/20cc0108-4.wav,train/02e/02eo030m-2.wav
029c020h-6_025a0112-0,train/029/029c020u-0.wav,train/025/025c020v-4.wav
01wo030f-2_025a010n-0,train/01w/01wa010b-0.wav,train/025/025o030j-2.wav
20pc0105-0_01ta010x-2,train/20p/20pa0108-0.wav,train/01t/01to031f-8.wav
20ja010q-2_01go0301-2,train/20j/20ja0107-2.wav,train/01g/01go0307-6.wav
204a010q-0_40go030b-4,train/204/204o010h-0.wav,train/40g/40go031b-0.wav
01ao0305-2_405c0205-6,train/01a/01ao030n-6.wav,train/405/405o0318-4.wav
20la010s-0_02co031d-4,train/20l/20lo0104-0.wav,train/02c/02co0308-2.wav
20lc010g-2_40ko030f-0,train/20l/20lo010f-0.wav,train/40k/40ko030y-2.wav
20no010o-4_20vc010c-4,train/20n/20na010y-0.wav,train/20v/20vo010m-4.wav
20qa0110-0_01fc0218-0,train/20q/20qc0107-0.wav,train/01f/01fc0201-0.wav
026c0209-0_40pc020m-0,train/026/026o0301-2.wav,train/40p/40po031c-0.wav
01na010s-4_01vc0204-0,train/01n/01nc0219-8.wav,train/01v/01vo030m-2.wav
013o0313-0_40gc0201-2,train/013/013o030d-2.wav,train/40g/40go031a-4.wav
20nc0106-0_027a010q-0,train/20n/20no0105-6.wav,train/027/027o0318-0.wav
023o030w-2_01wc0219-0,train/023/023o030y-0.wav,train/01w/01wa0105-2.wav
20ta010a-0_40mo0304-2,train/20t/20to0107-0.wav,train/40m/40mo030k-0.wav
406o030k-6_01gc020k-0,train/406/406o0310-4.wav,train/01g/01go031e-4.wav
013a010j-0_012c0216-0,train/013/013o030w-2.wav,train/012/012o030i-0.wav
017o0301-4_015o030a-4,train/017/017o030p-2.wav,train/015/015c0217-0.wav
20ka010v-0_20cc0104-0,train/20k/20ko010k-8.wav,train/20c/20ca0103-0.wav
01vo030a-4_20ko010e-2,train/01v/01vo030y-0.wav,train/20k/20ka0101-2.wav
205c0103-2_40pc020k-0,train/205/205a010i-2.wav,train/40p/40po030a-8.wav
01zo030h-2_401c0208-6,train/01z/01zo0308-0.wav,train/401/401c0202-0.wav
01dc020x-0_01pc020r-0,train/01d/01dc020c-2.wav,train/01p/01po030p-8.wav
20vc010i-0_20ao010d-0,train/20v/20vc0103-0.wav,train/20a/20ao010m-4.wav
405a010z-0_01lc0212-2,train/405/405c0217-0.wav,train/01l/01lo030d-8.wav
01xo030p-2_017c020o-0,train/01x/01xo030d-6.wav,train/017/017o0310-4.wav
018c0217-0_406a010k-0,train/018/018o030b-0.wav,train/406/406c020l-0.wav
01fc021g-2_20ao0107-10,train/01f/01fc020p-6.wav,train/20a/20aa0110-2.wav
408o0314-0_405o030f-2,train/408/408c021d-0.wav,train/405/405o030q-0.wav
40ao030r-0_206c010i-6,train/40a/40ac021b-2.wav,train/206/206o010p-4.wav
204a010w-0_01ra010g-2,train/204/204c010m-0.wav,train/01r/01ro0305-2.wav
209a010m-2_02ao0315-4,train/209/209c0102-0.wav,train/02a/02ac021b-2.wav
40mc021f-0_016c020u-0,train/40m/40mc020l-0.wav,train/016/016a010d-0.wav
20ho010h-0_013o030m-8,train/20h/20ha010g-2.wav,train/013/013o0313-4.wav
01nc021b-0_029a0108-0,train/01n/01na010k-2.wav,train/029/029a010d-2.wav
01go030m-6_01dc0212-0,train/01g/01ga0104-0.wav,train/01d/01dc020m-0.wav
20eo010j-8_021c020a-2,train/20e/20ea0112-2.wav,train/021/021o030d-2.wav
01po0311-2_01wa010g-2,train/01p/01pc020i-0.wav,train/01w/01wo030m-8.wav
02bc020s-4_017c020l-0,train/02b/02bo031c-0.wav,train/017/017o0308-0.wav
20ra010g-0_01ia0107-0,train/20r/20rc010j-2.wav,train/01i/01ia010b-0.wav
01pc0201-2_20pc010k-0,train/01p/01po030w-2.wav,train/20p/20po0105-0.wav
40aa0106-0_014o0316-0,train/40a/40ac021d-0.wav,train/014/014o030o-8.wav
20va010f-0_401o031a-8,train/20v/20vo010a-0.wav,train/401/401a010x-0.wav
20la010s-0_013c0203-0,train/20l/20la0112-2.wav,train/013/013o0304-2.wav
20ea0112-0_012c020b-0,train/20e/20ea010t-0.wav,train/012/012o030s-6.wav
01pc020l-0_01mc020x-2,train/01p/01po030y-0.wav,train/01m/01mo030d-4.wav
401o0304-10_406o0311-0,train/401/401c0215-4.wav,train/406/406a010i-0.wav
405o030g-6_20ao010e-0,train/405/405o031f-0.wav,train/20a/20ac010n-2.wav
40go031b-0_40ko0314-2,train/40g/40go030f-2.wav,train/40k/40kc020h-6.wav
024o030b-0_029o030o-0,train/024/024c0208-4.wav,train/029/029c021e-0.wav
403c021f-2_01ec020x-2,train/403/403o0315-0.wav,train/01e/01eo030c-0.wav
019a010t-0_01vo030i-0,train/019/019c020f-0.wav,train/01v/01vo030i-2.wav
01bo030h-4_40gc0206-0,train/01b/01bc020m-0.wav,train/40g/40go030u-0.wav
40fc020q-2_01fc0204-0,train/40f/40fc020a-4.wav,train/01f/01fo030u-0.wav
20ao010f-0_20mo010l-0,train/20a/20ao010o-6.wav,train/20m/20mc010f-2.wav
40fa0112-0_01oo030e-0,train/40f/40fo0308-0.wav,train/01o/01oo030e-2.wav
01wo030t-2_206a010o-0,train/01w/01wa0108-0.wav,train/206/206c010i-6.wav
40kc021e-2_209o010p-4,train/40k/40ko030j-6.wav,train/209/209a0109-0.wav
019c0218-0_40ho0318-4,train/019/019a0105-0.wav,train/40h/40ha0110-0.wav
012a0104-0_025c020q-0,train/012/012o0306-6.wav,train/025/025o030q-2.wav
01wc020r-0_01qo030j-0,train/01w/01wo030e-0.wav,train/01q/01qc0202-2.wav
401c021d-2_40ja010j-0,train/401/401c020e-2.wav,train/40j/40ja010a-0.wav
40oc0203-0_013c020i-0,train/40o/40oo0318-0.wav,train/013/013c021a-0.wav
02bo030c-0_020a010s-0,train/02b/02bo030m-2.wav,train/020/020c020d-0.wav
028a0112-0_40co030f-0,train/028/028a0110-0.wav,train/40c/40cc020e-0.wav
205c010k-2_20qc010c-0,train/205/205a010j-2.wav,train/20q/20qc0104-2.wav
01ko030q-2_02eo030k-4,train/01k/01ko030n-4.wav,train/02e/02ec0208-2.wav
20oo0101-2_021c020s-6,train/20o/20oo010c-2.wav,train/021/021c020x-0.wav
20qa010c-2_01nc0219-2,train/20q/20qc010b-4.wav,train/01n/01no0304-20.wav
01so030m-0_02ao030r-0,train/01s/01sa010q-0.wav,train/02a/02aa010r-0.wav
40pc020t-2_01oa010t-0,train/40p/40po030t-0.wav,train/01o/01oc0210-2.wav
40ma010c-0_01jc020n-0,train/40m/40ma010v-0.wav,train/01j/01jo031c-2.wav
012c020j-2_20ea010s-0,train/012/012o030h-0.wav,train/20e/20ea0106-0.wav
01lc020e-4_404c0203-0,train/01l/01lc020d-2.wav,train/404/404c020p-2.wav
02da010v-0_40ic020k-0,train/02d/02do030m-2.wav,train/40i/40io0314-4.wav
01do0301-6_20no010i-8,train/01d/01dc021b-2.wav,train/20n/20na0109-2.wav
01cc020j-0_40ko0312-2,train/01c/01co0307-0.wav,train/40k/40kc020o-0.wav
01oo0314-0_40co0316-0,train/01o/01oc020u-2.wav,train/40c/40ca010d-0.wav
40hc020y-4_02co0315-6,train/40h/40hc020x-2.wav,train/02c/02co031a-2.wav
40eo030a-0_205c0108-0,train/40e/40ea010l-0.wav,train/205/205o010p-8.wav
017a0109-0_20fo0109-2,train/017/017a010n-0.wav,train/20f/20fa0104-0.wav
40fc0218-0_01oo030c-0,train/40f/40fc020e-0.wav,train/01o/01oc021a-0.wav
01nc021c-4_403o0312-2,train/01n/01nc0201-10.wav,train/403/403o0309-2.wav
20eo010p-0_40oo030k-2,train/20e/20ec010l-2.wav,train/40o/40oc020i-0.wav
20da010s-0_40kc021b-2,train/20d/20dc010m-0.wav,train/40k/40ka0114-0.wav
01ja010e-0_01ca0109-2,train/01j/01ja010h-0.wav,train/01c/01co030h-4.wav
021o031c-2_205c010b-6,train/021/021o031a-6.wav,train/205/205a010k-4.wav
208a010i-0_01nc020m-2,train/208/208c010h-4.wav,train/01n/01no0302-18.wav
20bo010d-2_01ia010b-0,train/20b/20bo010f-2.wav,train/01i/01io0310-2.wav
01ko031e-10_015o0313-2,train/01k/01kc020o-6.wav,train/015/015o0312-2.wav
01ao030n-4_40mo030x-2,train/01a/01ao030p-2.wav,train/40m/40mo030o-0.wav
40oa010d-2_20bo0109-2,train/40o/40oc020r-2.wav,train/20b/20ba010d-0.wav
01sa0104-0_01uc0210-2,train/01s/01sc0206-0.wav,train/01u/01uc0206-0.wav
022c0215-6_020a010d-0,train/022/022o0303-0.wav,train/020/020o0316-0.wav
20vo010p-2_029o0315-0,train/20v/20va010p-0.wav,train/029/029c020s-4.wav
027o0309-2_01wo0308-4,train/027/027o030g-6.wav,train/01w/01wc0208-2.wav
022c0207-0_01fo030v-2,train/022/022c020a-2.wav,train/01f/01fc020u-0.wav
40hc0209-8_018o0318-0,train/40h/40hc0211-0.wav,train/018/018c020r-2.wav
40ac0206-0_206o0104-0,train/40a/40ac020s-2.wav,train/206/206a010j-4.wav
01vo031c-4_20lc010b-2,train/01v/01vo030u-0.wav,train/20l/20lo0104-6.wav
206a010m-2_01na0114-2,train/206/206a0107-4.wav,train/01n/01na010g-2.wav
025c020g-2_404o030f-0,train/025/025o0307-2.wav,train/404/404o0309-6.wav
40jo031c-2_20uc0102-0,train/40j/40jo030s-4.wav,train/20u/20ua010h-0.wav
02ec0218-2_20sc010d-0,train/02e/02ec0207-4.wav,train/20s/20sc010f-2.wav
40nc021e-2_01ea010v-0,train/40n/40no030p-2.wav,train/01e/01ec020e-0.wav
40mo030r-0_40lo030m-4,train/40m/40mo0312-6.wav,train/40l/40lc020k-6.wav
20ao010f-10_40ho030a-2,train/20a/20aa0113-2.wav,train/40h/40ho0313-6.wav
40fo0306-2_02cc020z-0,train/40f/40fc021e-2.wav,train/02c/02co030m-2.wav
40ba010u-2_023a0114-0,train/40b/40bc0213-0.wav,train/023/023o0311-0.wav
40ca010j-0_20no0105-0,train/40c/40co0304-2.wav,train/20n/20no010b-8.wav
015o0308-8_20ta0106-0,train/015/015o0312-0.wav,train/20t/20to0101-0.wav
01do0309-0_40mo030e-0,train/01d/01dc020s-0.wav,train/40m/40ma0110-0.wav
028a010s-0_01nc020q-6,train/028/028o0318-6.wav,train/01n/01nc021d-4.wav
01yo031b-2_20oo0109-2,train/01y/01yc020p-0.wav,train/20o/20oc010l-2.wav
01va0109-0_40cc020k-0,train/01v/01vo030d-2.wav,train/40c/40co030y-0.wav
40jo030g-0_20qa010b-0,train/40j/40ja010t-0.wav,train/20q/20qa010r-0.wav
01zc0211-4_205a010x-4,train/01z/01zc0210-0.wav,train/205/205o0103-8.wav
40ho030g-6_017c020m-2,train/40h/40ha010m-0.wav,train/017/017o0308-0.wav
40jo030l-2_40ic020n-2,train/40j/40jc020w-0.wav,train/40i/40ic020i-0.wav
40jc020c-2_02do030e-2,train/40j/40ja0107-0.wav,train/02d/02dc020a-6.wav
02cc0211-0_206a0105-4,train/02c/02cc0213-2.wav,train/206/206o010l-2.wav
02bo030x-2_016a010r-2,train/02b/02bo031f-0.wav,train/016/016o0304-0.wav
01qo030u-6_01xc020t-0,train/01q/01qc020c-4.wav,train/01x/01xo0302-0.wav
40ha0110-0_407o0317-6,train/40h/40ho030g-2.wav,train/407/407a0112-0.wav
205a010z-2_01kc0212-8,train/205/205o0103-6.wav,train/01k/01kc0216-2.wav
02dc020d-2_011o030l-4,train/02d/02do030g-2.wav,train/011/011c0211-6.wav
01co0316-0_20pc0107-6,train/01c/01co030b-10.wav,train/20p/20po010f-0.wav
01mo030s-2_02ba010y-2,train/01m/01ma0110-0.wav,train/02b/02bo030i-4.wav
023o0314-4_011o030w-2,train/023/023o0310-4.wav,train/011/011a010m-2.wav
02da010f-0_01vc0210-2,train/02d/02dc0205-0.wav,train/01v/01va0111-2.wav
01oo0310-2_01lo030d-2,train/01o/01oo0302-0.wav,train/01l/01lc0215-2.wav
407c0208-2_20ao010c-4,train/407/407c020h-6.wav,train/20a/20aa0104-0.wav
027a010t-0_40pc020k-2,train/027/027c021b-0.wav,train/40p/40po031b-2.wav
025c020t-0_409o031a-0,train/025/025o030b-6.wav,train/409/409c021e-0.wav
01wc0217-0_20pa0106-0,train/01w/01wo031a-8.wav,train/20p/20po0105-2.wav
014c0215-0_409c020s-0,train/014/014o030p-6.wav,train/409/409o0303-6.wav
40ma010g-0_205a010y-0,train/40m/40mo0305-6.wav,train/205/205o0106-0.wav
404c0208-2_40ac020f-0,train/404/404o0314-0.wav,train/40a/40ac0207-6.wav
40lc020y-6_01ac0216-0,train/40l/40lo0309-2.wav,train/01a/01ao0301-2.wav
204c010o-2_028o030d-0,train/204/204a010h-2.wav,train/028/028o030d-6.wav
40dc0202-2_20ic0103-0,train/40d/40dc020x-4.wav,train/20i/20ic010h-0.wav
01xo030w-0_40ko030q-0,train/01x/01xc020a-4.wav,train/40k/40ko030b-6.wav
01bo030g-10_20eo010f-2,train/01b/01ba0112-2.wav,train/20e/20eo0108-2.wav
01xc020y-2_20to0102-2,train/01x/01xc0208-0.wav,train/20t/20to010h-0.wav
20ko0103-4_01qo030j-2,train/20k/20ka0105-4.wav,train/01q/01qa010u-2.wav
01fc020a-4_01wo0309-4,train/01f/01fo0313-2.wav,train/01w/01wa0105-2.wav
015o0317-6_014o030g-4,train/015/015c0218-0.wav,train/014/014o030o-6.wav
01gc0217-4_01jo031b-0,train/01g/01go0317-0.wav,train/01j/01jo0301-6.wav
02ao030g-2_40oa010s-0,train/02a/02ao031g-2.wav,train/40o/40oc020p-2.wav
02bo030r-0_01ga010f-0,train/02b/02ba010z-0.wav,train/01g/01go030k-4.wav
01tc020d-0_40pa010n-0,train/01t/01to0315-2.wav,train/40p/40pc020p-0.wav
409a010q-0_20ua010g-2,train/409/409c020u-0.wav,train/20u/20uc010m-4.wav
01pc0214-2_01uo0309-4,train/01p/01po030y-0.wav,train/01u/01ua010d-2.wav
02ac0210-2_02bo0315-2,train/02a/02ao0317-2.wav,train/02b/02bo030n-6.wav
403c020a-0_01oo030x-4,train/403/403c020g-2.wav,train/01o/01oo031e-0.wav
20sc010j-0_207c010g-8,train/20s/20so010b-2.wav,train/207/207a010o-0.wav
40dc020l-0_20oo010l-0,train/40d/40da010a-0.wav,train/20o/20oa010e-0.wav
20no0105-4_02eo030b-0,train/20n/20no010e-0.wav,train/02e/02eo0312-10.wav
20vc010a-8_20ba0101-0,train/20v/20va0108-0.wav,train/20b/20ba010h-0.wav
013o0301-2_01rc020a-2,train/013/013o031a-4.wav,train/01r/01ro030z-4.wav
406c020j-0_01do030a-0,train/406/406o031a-6.wav,train/01d/01do0314-0.wav
40eo030j-0_20ra010q-0,train/40e/40ec0211-6.wav,train/20r/20ra010e-2.wav
40ao030e-0_017a010b-2,train/40a/40ao031a-0.wav,train/017/017a010d-0.wav
01oo0310-0_20ia010y-0,train/01o/01oc020u-0.wav,train/20i/20ia010h-2.wav
20ua0113-0_020a010t-0,train/20u/20uo010c-4.wav,train/020/020o030n-0.wav
01yo0305-10_01oc020k-0,train/01y/01yo030m-0.wav,train/01o/01oc020d-2.wav
207o010h-8_40no030u-4,train/207/207o010r-0.wav,train/40n/40no030j-0.wav
029c020m-0_01co030x-2,train/029/029c0213-2.wav,train/01c/01ca0103-0.wav
01lc020d-0_01rc0210-6,train/01l/01lc020q-0.wav,train/01r/01rc020a-2.wav
40oo031f-0_01ga010c-0,train/40o/40oo031g-0.wav,train/01g/01go031g-6.wav
01lo031b-2_02bc020v-4,train/01l/01lo0313-0.wav,train/02b/02bo0314-2.wav
01pa0113-0_40oo0311-0,train/01p/01pa0101-2.wav,train/40o/40oc020f-0.wav
20ao010f-8_02do030y-2,train/20a/20ao010h-0.wav,train/02d/02do030b-4.wav
01ua010e-0_207a0109-2,train/01u/01uc0213-4.wav,train/207/207o010p-4.wav
20ec010m-0_021c021c-0,train/20e/20ec0105-4.wav,train/021/021c0216-2.wav
01po030o-0_20ga0112-0,train/01p/01po030j-2.wav,train/20g/20gc0101-2.wav
205c0107-4_01oo030q-2,train/205/205o0106-4.wav,train/01o/01oo0308-4.wav
013o031e-0_20mc0104-0,train/013/013o030v-2.wav,train/20m/20mo010j-0.wav
029c020g-0_01wc020t-0,train/029/029o0305-2.wav,train/01w/01wa010b-0.wav
405o030l-2_404o030b-0,train/405/405c020b-2.wav,train/404/404o0301-4.wav
01lo0301-4_207a010e-2,train/01l/01la010q-0.wav,train/207/207o010f-0.wav
40ca010x-0_01ko030p-6,train/40c/40co0309-2.wav,train/01k/01ko0316-4.wav
20lo010p-0_02ac0201-4,train/20l/20lo010d-12.wav,train/02a/02ac021e-0.wav
026a010p-0_01zc0203-0,train/026/026a0107-0.wav,train/01z/01zo030r-10.wav
01pc021c-0_02dc0209-0,train/01p/01po030t-6.wav,train/02d/02dc0211-0.wav
20so010f-6_022o030o-8,train/20s/20sc010c-2.wav,train/022/022c020s-2.wav
018a0114-0_401c0216-0,train/018/018c020l-0.wav,train/401/401o0304-0.wav
01ra010x-0_40ko030c-0,train/01r/01ro030p-0.wav,train/40k/40ko0309-6.wav
01tc0207-0_01lo031a-0,train/01t/01tc020m-0.wav,train/01l/01lc020l-4.wav
01kc0208-2_40fa010i-0,train/01k/01kc020f-2.wav,train/40f/40fo0313-2.wav
40po0309-4_01ec020l-0,train/40p/40po030d-8.wav,train/01e/01ec0216-2.wav
20vc010j-2_014o030a-4,train/20v/20vo0109-0.wav,train/014/014o031a-6.wav
024o030a-0_40po0308-0,train/024/024c020u-2.wav,train/40p/40po0305-0.wav
20sa010p-4_021o030g-0,train/20s/20sc0107-0.wav,train/021/021o030k-4.wav
01ic020p-0_01so031b-4,train/01i/01io030v-2.wav,train/01s/01so030t-0.wav
208o0106-0_01cc021a-4,train/208/208c0102-0.wav,train/01c/01cc021b-0.wav
01qc0208-2_01xa010i-4,train/01q/01qo030a-6.wav,train/01x/01xo030p-4.wav
405c0217-2_40no030w-0,train/405/405o031b-4.wav,train/40n/40nc0207-0.wav
02bo030y-2_02eo0303-2,train/02b/02bo0309-0.wav,train/02e/02ec0217-0.wav
40ic020l-2_01qo0318-2,train/40i/40ic020h-2.wav,train/01q/01qc0201-6.wav
01qo0301-6_403c0205-0,train/01q/01qc020p-0.wav,train/403/403c0210-0.wav
01co031c-0_01yc020h-0,train/01c/01ca0107-0.wav,train/01y/01yc020b-2.wav
02cc0206-0_01la010l-0,train/02c/02cc020j-4.wav,train/01l/01lo0308-0.wav
01tc020u-2_40ga010f-2,train/01t/01tc021b-0.wav,train/40g/40go0315-0.wav
